"id","species","forest","block","treatment","leaf1.thickness","leaf2.thickness","leaf3.thickness","leaf.humid.w","leaf.dry.w","petiole.humid.w","petiole.dry.w","stem.humid.w","stem.dry.w","total.root.humid.w","subs.root.humid.w","subs.root.dry.w","leaf.area","petiole.area","stem.length","root.length","root.volume","leaf.P (non-corrigé)","leaf.P","leaf.C","leaf.N","AMF.colo","organ","Length_cm","ProjArea_cm2","SurfArea_cm2","AvgDiam_mm","LenPerVol_cm.m3_Healthy","RootVolume_cm3_Disease","Tips","Forks","Crossings","0<.L.<=0.1000000","0.1000000<.L.<=0.2000000","0.2000000<.L.<=0.3000000","0.3000000<.L.<=0.4000000","0.4000000<.L.<=0.5000000","0.5000000<.L.<=0.6000000","0.6000000<.L.<=0.7000000","0.7000000<.L.<=0.8000000","0.8000000<.L.<=0.9000000","0.9000000<.L.<=1.0000000","1.0000000<.L.<=1.1000000","1.1000000<.L.<=1.2000000","1.2000000<.L.<=1.3000000","1.3000000<.L.<=1.4000000","1.4000000<.L.<=1.5000000","1.5000000<.L.<=1.6000000","1.6000000<.L.<=1.7000000","1.7000000<.L.<=1.8000000","1.8000000<.L.<=1.9000000","1.9000000<.L.<=2.0000000","2.0000000<.L.<=2.1000000","2.1000000<.L.<=2.2000000","2.2000000<.L.<=2.3000000","2.3000000<.L.<=2.4000000","2.4000000<.L.<=2.5000000","2.5000000<.L.<=2.6000000","2.6000000<.L.<=2.7000000","2.7000000<.L.<=2.8000000","2.8000000<.L.<=2.9000000",".L.>2.9000000","0<.SA.<=0.1000000","0.1000000<.SA.<=0.2000000","0.2000000<.SA.<=0.3000000","0.3000000<.SA.<=0.4000000","0.4000000<.SA.<=0.5000000","0.5000000<.SA.<=0.6000000","0.6000000<.SA.<=0.7000000","0.7000000<.SA.<=0.8000000","0.8000000<.SA.<=0.9000000","0.9000000<.SA.<=1.0000000","1.0000000<.SA.<=1.1000000","1.1000000<.SA.<=1.2000000","1.2000000<.SA.<=1.3000000","1.3000000<.SA.<=1.4000000","1.4000000<.SA.<=1.5000000","1.5000000<.SA.<=1.6000000","1.6000000<.SA.<=1.7000000","1.7000000<.SA.<=1.8000000","1.8000000<.SA.<=1.9000000","1.9000000<.SA.<=2.0000000","2.0000000<.SA.<=2.1000000","2.1000000<.SA.<=2.2000000","2.2000000<.SA.<=2.3000000","2.3000000<.SA.<=2.4000000","2.4000000<.SA.<=2.5000000","2.5000000<.SA.<=2.6000000","2.6000000<.SA.<=2.7000000","2.7000000<.SA.<=2.8000000","2.8000000<.SA.<=2.9000000",".SA.>2.9000000","0<.PA.<=0.1000000","0.1000000<.PA.<=0.2000000","0.2000000<.PA.<=0.3000000","0.3000000<.PA.<=0.4000000","0.4000000<.PA.<=0.5000000","0.5000000<.PA.<=0.6000000","0.6000000<.PA.<=0.7000000","0.7000000<.PA.<=0.8000000","0.8000000<.PA.<=0.9000000","0.9000000<.PA.<=1.0000000","1.0000000<.PA.<=1.1000000","1.1000000<.PA.<=1.2000000","1.2000000<.PA.<=1.3000000","1.3000000<.PA.<=1.4000000","1.4000000<.PA.<=1.5000000","1.5000000<.PA.<=1.6000000","1.6000000<.PA.<=1.7000000","1.7000000<.PA.<=1.8000000","1.8000000<.PA.<=1.9000000","1.9000000<.PA.<=2.0000000","2.0000000<.PA.<=2.1000000","2.1000000<.PA.<=2.2000000","2.2000000<.PA.<=2.3000000","2.3000000<.PA.<=2.4000000","2.4000000<.PA.<=2.5000000","2.5000000<.PA.<=2.6000000","2.6000000<.PA.<=2.7000000","2.7000000<.PA.<=2.8000000","2.8000000<.PA.<=2.9000000",".PA.>2.9000000","0<.V.<=0.1000000","0.1000000<.V.<=0.2000000","0.2000000<.V.<=0.3000000","0.3000000<.V.<=0.4000000","0.4000000<.V.<=0.5000000","0.5000000<.V.<=0.6000000","0.6000000<.V.<=0.7000000","0.7000000<.V.<=0.8000000","0.8000000<.V.<=0.9000000","0.9000000<.V.<=1.0000000","1.0000000<.V.<=1.1000000","1.1000000<.V.<=1.2000000","1.2000000<.V.<=1.3000000","1.3000000<.V.<=1.4000000","1.4000000<.V.<=1.5000000","1.5000000<.V.<=1.6000000","1.6000000<.V.<=1.7000000","1.7000000<.V.<=1.8000000","1.8000000<.V.<=1.9000000","1.9000000<.V.<=2.0000000","2.0000000<.V.<=2.1000000","2.1000000<.V.<=2.2000000","2.2000000<.V.<=2.3000000","2.3000000<.V.<=2.4000000","2.4000000<.V.<=2.5000000","2.5000000<.V.<=2.6000000","2.6000000<.V.<=2.7000000","2.7000000<.V.<=2.8000000","2.8000000<.V.<=2.9000000",".V.>2.9000000","0<.T.<=0.1000000","0.1000000<.T.<=0.2000000","0.2000000<.T.<=0.3000000","0.3000000<.T.<=0.4000000","0.4000000<.T.<=0.5000000","0.5000000<.T.<=0.6000000","0.6000000<.T.<=0.7000000","0.7000000<.T.<=0.8000000","0.8000000<.T.<=0.9000000","0.9000000<.T.<=1.0000000","1.0000000<.T.<=1.1000000","1.1000000<.T.<=1.2000000","1.2000000<.T.<=1.3000000","1.3000000<.T.<=1.4000000","1.4000000<.T.<=1.5000000","1.5000000<.T.<=1.6000000","1.6000000<.T.<=1.7000000","1.7000000<.T.<=1.8000000","1.8000000<.T.<=1.9000000","1.9000000<.T.<=2.0000000","2.0000000<.T.<=2.1000000","2.1000000<.T.<=2.2000000","2.2000000<.T.<=2.3000000","2.3000000<.T.<=2.4000000","2.4000000<.T.<=2.5000000","2.5000000<.T.<=2.6000000","2.6000000<.T.<=2.7000000","2.7000000<.T.<=2.8000000","2.8000000<.T.<=2.9000000",".T.>2.9000000","total.root.dry.w","abov.dry.w","total.w","sla","ldmc","srl","r2s","b2a","thick","ld","CN","rd","tips","bran","length.1mm","diam.1mm"
"271","AS","FT","10","SI",0.1275,0.1275,0.1175,3.2544,0.9824,0.3923,0.0982,0.8485,0.3012,2.5258,2.1297,0.3851,325.417,4.971,15.246,1396.542,1.78,0.0216,0.072,45.04,3.3998,0,"Root",1396.5423,56.2525,176.7225,0.4028,1396.5423,1.78,4099,13312,839,107.3634,246.8584,429.1546,249.452,136.6851,71.2759,40.9923,23.4808,21.4236,15.6408,10.4075,9.8442,6.4521,5.0768,2.6663,2.9507,2.0796,1.5903,1.7144,1.1823,1.0921,1.0461,1.1464,0.4772,0.5175,0.3087,0.3218,0.5399,0.3349,3.8675,2.2027,12.9582,34.5226,27.1353,19.167,12.2817,8.4143,5.5437,5.7107,4.6845,3.4272,3.5426,2.531,2.1415,1.2162,1.4348,1.0765,0.8726,0.9975,0.722,0.7054,0.7028,0.8101,0.3507,0.3964,0.2461,0.266,0.4637,0.3032,4.462,0.7011,4.1247,10.9889,8.6374,6.101,3.9094,2.6783,1.7646,1.8178,1.4911,1.0909,1.1276,0.8057,0.6817,0.3871,0.4567,0.3427,0.2778,0.3175,0.2298,0.2245,0.2237,0.2579,0.1116,0.1262,0.0783,0.0847,0.1476,0.0965,1.4203,0.0042,0.0552,0.2236,0.2363,0.2149,0.1689,0.1377,0.1043,0.1213,0.1118,0.0899,0.1015,0.0791,0.0719,0.0442,0.0555,0.0444,0.0381,0.0462,0.0351,0.0363,0.0376,0.0456,0.0205,0.0242,0.0156,0.0175,0.0317,0.0218,0.4152,2696,624,418,158,111,44,24,9,7,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456724224069118,1.3818,1.83852422406912,0.0331246946254072,0.301868239921337,30.5773577665251,91.6005509641873,0.330528458582369,0.124166666666667,4.11298291598806e-06,13.247838108124,3.89731900826576e-06,293.510685679342,953.211575448501,1342.3269,0.309185664833209
"272","AS","FT","10","IFM",0.12,0.1075,0.1075,0.7734,0.327,0.0521,0.0195,0.6093,0.2531,1.8713,1.592,0.3667,75.047,0.854,10.086,1014.765,0.985,0.0161,0.05366666667,44.96,3.9501,0,"Root",1014.7653,35.6714,112.0649,0.3515,1014.7653,0.985,2029,6530,629,46.0825,223.3297,395.6343,178.5316,79.7266,35.9162,18.3335,8.6219,5.5875,3.2892,1.5059,1.6345,0.9159,1.8133,1.7782,0.9682,1.2629,0.5704,1.1054,0.9697,1.1752,0.6901,0.8299,0.2374,0.0135,0.1877,0,0.4517,0.1579,3.3992,1.0274,11.8793,31.7028,19.2485,11.1473,6.191,3.7477,2.0357,1.4774,0.9766,0.4955,0.5847,0.3624,0.7635,0.8087,0.4716,0.6547,0.312,0.6445,0.5966,0.752,0.4639,0.5863,0.1788,0.0104,0.1517,0,0.3997,0.1408,4.1144,0.327,3.7813,10.0913,6.127,3.5483,1.9707,1.1929,0.648,0.4703,0.3108,0.1577,0.1861,0.1154,0.243,0.2574,0.1501,0.2084,0.0993,0.2052,0.1899,0.2394,0.1477,0.1866,0.0569,0.0033,0.0483,0,0.1272,0.0448,1.3096,0.0021,0.0512,0.2046,0.1661,0.1246,0.0852,0.0611,0.0383,0.0311,0.0231,0.013,0.0167,0.0114,0.0256,0.0293,0.0183,0.027,0.0136,0.0299,0.0292,0.0383,0.0248,0.033,0.0107,6e-04,0.0097,0,0.0276,0.01,0.4089,792,691,407,73,35,13,9,3,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.431033737437186,0.5996,1.03063373743719,0.0229501529051988,0.422808378588053,23.5425887085667,100.611243307555,0.718868808267488,0.111666666666667,2.56276707441386e-06,11.3819903293588,2.28520395145065e-06,199.94777115884,643.498741087838,995.053,0.280473914454808
"273","AS","FT","10","IFB",0.1,0.1025,0.0775,0.3394,0.1116,0.0337,0.01,0.3244,0.1225,0.6096,0.4878,0.108,39.572,0.623,9.724,453.214,0.332,0.0281,0.09366666667,44.97,3.3247,0,"Root",453.2143,13.8417,43.4851,0.3054,453.2143,0.332,574,1514,248,19.7273,142.9309,175.2897,61.8447,23.8004,11.6548,5.5636,2.81,1.1501,1.682,0.7405,0.672,0.2665,0.1862,0,0.2605,0.4897,0.6374,0.3838,0.2855,0.2088,0.3174,0.3869,0.1315,1.03,0.678,0.1084,0,0,0,0.4784,7.5562,13.9601,6.6057,3.3601,2.0175,1.1262,0.6623,0.3072,0.5036,0.2452,0.2426,0.1043,0.0789,0,0.1295,0.2541,0.3496,0.2238,0.1761,0.1343,0.2127,0.2684,0.0984,0.7836,0.5408,0.089,0,0,0,0.1523,2.4052,4.4436,2.1027,1.0696,0.6422,0.3585,0.2108,0.0978,0.1603,0.078,0.0772,0.0332,0.0251,0,0.0412,0.0809,0.1113,0.0712,0.0561,0.0428,0.0677,0.0854,0.0313,0.2494,0.1721,0.0283,0,0,0,0.001,0.0323,0.0895,0.0565,0.0379,0.0279,0.0182,0.0124,0.0065,0.012,0.0065,0.007,0.0032,0.0027,0,0.0051,0.0105,0.0153,0.0104,0.0086,0.0069,0.0113,0.0148,0.0059,0.0474,0.0343,0.0058,0,0,0,164,238,140,22,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134966789667897,0.2441,0.379066789667897,0.0354587813620072,0.328815556865056,33.579668088364,46.6077745783628,0.552915975698061,0.0933333333333333,3.309486260454e-06,13.5260324239781,2.45986439195101e-06,126.650986068392,334.058524229172,446.4535,0.253808548930628
"274","AS","FT","10","IFT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","AS","FT","10","NIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","AS","FM","10","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","AS","FM","10","IFT",0.13,0.13,0.1075,1.7082,0.6753,0.1368,0.0509,1.0917,0.4889,6.3348,5.1702,1.5024,157.866,1.725,11.714,1786.386,2.585,0.0285,0.095,45.94,3.475,0,"Root",1786.3864,76.6819,240.9032,0.4293,1786.3864,2.585,4378,13566,1050,102.9541,268.3262,555.6917,339.2908,207.8934,102.1874,64.8122,34.7227,28.8273,21.2299,10.9337,7.6793,5.8504,5.3012,2.5142,2.9275,1.1073,1.6974,1.5957,1.3867,0.5169,0.1559,1.019,0.426,0.0748,0.4868,0.2693,0,0.2646,15.9605,2.1268,14.2348,44.9825,36.7791,29.258,17.5619,13.3244,8.1899,7.7012,6.3209,3.6225,2.7638,2.2889,2.2437,1.1546,1.4166,0.5737,0.9239,0.9248,0.8426,0.3288,0.1079,0.7184,0.3166,0.0572,0.3911,0.2238,0,0.2554,22.7671,0.677,4.5311,14.3184,11.7071,9.3131,5.5901,4.2413,2.6069,2.4514,2.012,1.1531,0.8797,0.7286,0.7142,0.3675,0.4509,0.1826,0.2941,0.2944,0.2682,0.1047,0.0343,0.2287,0.1008,0.0182,0.1245,0.0712,0,0.0813,7.247,0.0041,0.0612,0.2932,0.3192,0.3291,0.2408,0.2184,0.1539,0.1639,0.1499,0.0956,0.0792,0.0713,0.0756,0.0422,0.0546,0.0237,0.04,0.0427,0.0408,0.0166,0.0059,0.0403,0.0187,0.0035,0.025,0.0148,0,0.0182,2.6911,1920,1142,871,246,102,47,21,7,9,6,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.84081921782523,1.2151,3.05591921782523,0.0233771657041315,0.395328415876361,9.70429894854348,152.500085367936,1.51495285805714,0.1225,2.86370279875611e-06,13.2201438848921,1.40426608705985e-06,245.075812282452,759.410340206428,1725.9357,0.327745700491623
"283","AS","FM","10","IFB",0.12,0.1175,0.11,1.5087,0.5022,0.1854,0.0502,0.5529,0.2277,1.8634,1.61,0.4095,162.262,2.583,11.117,973.424,0.894,0.0235,0.07833333333,44.87,2.2704,0,"Root",973.4245,33.2848,104.5673,0.3419,973.4245,0.894,1370,4368,532,38.4417,243.7768,355.3597,177.2544,77.4521,36.0694,16.0793,6.1419,3.6438,2.6553,1.1491,0.7982,1.1405,0.8914,0.5864,0.2313,0.4175,1.2892,0.4328,0.1629,0.0204,0.9618,0.9418,0.385,0.3705,0.0921,0.1574,0,0.4646,5.8275,0.9286,12.8454,28.5655,19.0851,10.912,6.1843,3.2847,1.4578,0.9666,0.7912,0.382,0.2894,0.4496,0.3728,0.2696,0.1131,0.2177,0.7015,0.2555,0.1013,0.0131,0.6541,0.6629,0.2825,0.2835,0.0747,0.1307,0,0.4219,5.9799,0.2956,4.0888,9.0927,6.075,3.4734,1.9685,1.0455,0.464,0.3077,0.2518,0.1216,0.0921,0.1431,0.1187,0.0858,0.036,0.0693,0.2233,0.0813,0.0322,0.0042,0.2082,0.211,0.0899,0.0903,0.0238,0.0416,0,0.1343,1.9035,0.002,0.0548,0.1849,0.1645,0.1229,0.0846,0.0535,0.0276,0.0204,0.0188,0.0101,0.0084,0.0141,0.0124,0.0099,0.0044,0.009,0.0304,0.012,0.005,7e-04,0.0354,0.0371,0.0165,0.0173,0.0048,0.0086,0,0.0305,0.4905,374,558,343,54,19,7,10,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473951739130435,0.7801,1.25405173913043,0.0323102349661489,0.332869357725194,20.5384624558178,87.5617522712962,0.607552543430887,0.115833333333333,3.74260221691225e-06,19.7630373502467,1.88626800197048e-06,140.740314600832,448.725324216374,956.8744,0.276668411235581
"284","AS","FM","10","IFM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","AS","FM","10","NIR",0.0925,0.09,0.11,0.7709,0.2447,0.0699,0.0204,0.3514,0.1291,1.0738,0.8118,0.164,83.813,1.113,8.339,624.006,0.583,0.0243,0.081,45.66,2.6556,0,"Root",624.0063,21.5175,67.5992,0.3448,624.0063,0.583,1100,2516,229,26.7758,121.6163,213.6757,138.6079,73.1363,25.5817,8.7237,2.6394,1.4163,1.5814,1.977,0.242,0.4601,0.4392,0.168,0.4318,0.5161,0.8743,0.9578,0.0844,0,0.1866,0.1949,0.4455,0.5704,0.4821,0.8713,1.3312,0,0,0.5735,6.4955,17.026,15.1937,10.2208,4.3768,1.7744,0.6158,0.3784,0.4682,0.6562,0.0856,0.1785,0.1908,0.0777,0.2118,0.2676,0.4854,0.5511,0.051,0,0.1268,0.1352,0.3325,0.4372,0.3809,0.7242,1.1437,0,0,0.1826,2.0676,5.4195,4.8363,3.2534,1.3932,0.5648,0.196,0.1205,0.149,0.2089,0.0272,0.0568,0.0607,0.0247,0.0674,0.0852,0.1545,0.1754,0.0162,0,0.0404,0.043,0.1058,0.1392,0.1213,0.2305,0.364,0,0,0.0011,0.0281,0.1093,0.1334,0.1142,0.0597,0.0288,0.0114,0.0081,0.011,0.0173,0.0024,0.0055,0.0066,0.0029,0.0083,0.011,0.0214,0.0252,0.0025,0,0.0069,0.0075,0.0197,0.0267,0.024,0.0479,0.0782,0,0,398,418,218,27,21,11,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216929292929293,0.3942,0.611129292929293,0.0342513281569268,0.31742119600467,28.7654097597318,74.829835711716,0.550302620317841,0.0975,3.33950449530037e-06,17.1938544961591,2.68751164090147e-06,176.280356278626,403.20125127002,613.7545,0.291403704575689
"291","AS","FB","10","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","AS","FB","10","IFT",0.1125,0.1075,0.0975,0.7473,0.2711,0.0557,0.0189,0.6345,0.2577,1.9686,1.6715,0.4251,82.183,0.876,12.378,1317.424,1.03,0.0263,0.08766666667,46.05,3.2624,0,"Root",1317.424,41.5732,130.6061,0.3156,1317.424,1.03,1960,6894,995,58.5071,351.7639,537.4978,222.0275,75.9579,29.9861,13.9236,6.363,3.2412,1.97,0.9372,1.6165,1.0495,0.6846,0.3091,0.6606,0.4108,0.5669,0.3915,0.6238,0.0597,0.0096,0.1781,0.2037,1.0229,0.7143,0.9965,0.9943,0.4817,4.2012,1.449,18.5686,43.0957,23.8742,10.5847,5.1514,2.8425,1.4965,0.8656,0.5902,0.3108,0.5804,0.4149,0.2869,0.142,0.3184,0.2138,0.3086,0.227,0.3834,0.0385,0.0064,0.1264,0.1508,0.7909,0.569,0.8338,0.8572,0.4309,4.6764,0.4612,5.9106,13.7178,7.5994,3.3692,1.6397,0.9048,0.4764,0.2755,0.1879,0.0989,0.1848,0.1321,0.0913,0.0452,0.1013,0.0681,0.0982,0.0722,0.122,0.0123,0.0021,0.0402,0.048,0.2517,0.1811,0.2654,0.2728,0.1372,1.4886,0.0031,0.0794,0.2782,0.2055,0.1179,0.0706,0.0463,0.0281,0.0184,0.0141,0.0082,0.0166,0.0131,0.0096,0.0052,0.0122,0.0089,0.0134,0.0105,0.0188,0.002,3e-04,0.0071,0.0089,0.0487,0.0361,0.0555,0.0588,0.0307,0.4215,461,789,545,102,46,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500659204307508,0.5477,1.04835920430751,0.0303146440427886,0.362772648200187,26.3137876756347,106.432703183067,0.914112113031784,0.105833333333333,3.2082998278618e-06,14.1153751839137,2.05728765423309e-06,148.775185513548,523.293943331836,1301.2381,0.258904604007522
"293","AS","FB","10","IFM",0.0975,0.095,0.08,0.8233,0.241,0.0752,0.0193,0.3142,0.1187,0.7592,0.5507,0.1366,94.189,1.242,12.054,524.267,0.389,0.0255,0.085,47.25,3.0586,0,"Root",524.2669,16.1223,50.6496,0.3075,524.2669,0.389,1048,2080,233,40.492,189.6629,165.9963,60.8149,23.8784,13.8747,9.3554,4.9562,2.3466,1.3061,1.1795,0.9303,0.1952,1.1159,1.6857,0.7416,1.6532,0.1323,0.5061,0.3829,0.4201,0.621,0.1298,0.8007,0.4253,0.3127,0.0067,0.1559,0,0.1158,0.9815,9.898,13.0771,6.5549,3.362,2.3797,1.9379,1.1673,0.6233,0.3901,0.3867,0.3347,0.0754,0.4728,0.766,0.3594,0.8531,0.0712,0.3011,0.2352,0.2704,0.4261,0.0915,0.5983,0.3229,0.2465,0.0058,0.1324,0,0.1096,0.3124,3.1506,4.1626,2.0865,1.0702,0.7575,0.6168,0.3716,0.1984,0.1242,0.1231,0.1066,0.024,0.1505,0.2438,0.1144,0.2716,0.0227,0.0958,0.0749,0.0861,0.1356,0.0291,0.1904,0.1028,0.0785,0.0019,0.0422,0,0.0349,0.0021,0.0419,0.083,0.0566,0.0378,0.0326,0.032,0.0219,0.0132,0.0093,0.0101,0.0096,0.0023,0.0159,0.0277,0.0139,0.035,0.003,0.0143,0.0115,0.0139,0.0233,0.0051,0.0356,0.0195,0.0155,4e-04,0.0089,0,0.0083,392,428,185,22,15,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.188317995278736,0.379,0.567317995278736,0.0390825726141079,0.292724401797644,27.8394531135494,43.4931972789116,0.496881254033605,0.0908333333333333,3.55000034578147e-06,15.4482442947754,2.06565495466446e-06,199.898143503215,396.744406952946,512.6835,0.243168065677947
"294","AS","FB","10","IFB",0.11,0.1075,0.095,0.9299,0.303,0.1051,0.0279,0.3444,0.1302,1.4902,1.2131,0.2697,94.724,1.629,8.444,893.338,0.835,0.0233,0.07766666667,45.3,2.6542,0,"Root",893.3381,30.8257,96.8418,0.3451,893.3381,0.835,1383,3986,505,56.7664,248.9051,281.033,126.1769,68.394,44.1226,26.2479,8.1194,6.2575,5.2096,3.3698,4.0356,1.7976,2.8938,0.9289,1.9758,1.7571,0.6476,0.627,0.1418,0.4069,0.2567,0.1027,0.5847,0.1204,0.0305,0.2154,0.1725,0,1.9253,1.4176,12.9134,22.165,13.8096,9.5853,7.5875,5.3435,1.9038,1.6581,1.5558,1.1088,1.4485,0.7074,1.2325,0.4194,0.9603,0.9079,0.3539,0.3624,0.0874,0.2577,0.1731,0.0733,0.4353,0.0921,0.0242,0.1804,0.1488,0,2.2415,0.4513,4.1104,7.0553,4.3957,3.0511,2.4152,1.7009,0.606,0.5278,0.4952,0.3529,0.4611,0.2252,0.3923,0.1335,0.3057,0.289,0.1126,0.1154,0.0278,0.082,0.0551,0.0233,0.1386,0.0293,0.0077,0.0574,0.0474,0,0.7135,0.0031,0.0544,0.1407,0.1211,0.1074,0.1041,0.0867,0.0356,0.035,0.037,0.029,0.0414,0.0222,0.0418,0.0151,0.0372,0.0373,0.0154,0.0167,0.0043,0.013,0.0093,0.0042,0.0258,0.0056,0.0015,0.012,0.0102,0,0.2103,509,518,250,54,23,16,3,1,2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.331305696150359,0.4611,0.792405696150358,0.0312620462046205,0.325841488332079,26.9641606039448,105.795594504974,0.7185115943404,0.104166666666667,3.25646314631463e-06,17.0672895787808,2.52033095024435e-06,154.812624113158,446.191698998587,871.2324,0.27898142906531
"295","AS","FB","10","NIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
